simulation_id,location,altitude_m,dominant_heat_loss_component,secondary_heat_loss_component,wall_loss_kwh,roof_loss_kwh,floor_loss_kwh,glazing_loss_kwh,infiltration_loss_kwh,sky_loss_kwh,total_loss_kwh,wall_loss_pct,roof_loss_pct,floor_loss_pct,glazing_loss_pct,infiltration_loss_pct,sky_loss_pct,sum_loss_pct,recommended_intervention,intervention_reason,min_indoor_temperature_C,max_indoor_temperature_C,avg_indoor_temperature_C,comfort_hours,hours_below_18C
SIM_001941,Rezang La,5000.0,FLOOR,INFILTRATION,4.035,1.219,15.173,0.696,9.751,0.169,31.043,13.0,3.93,48.88,2.24,31.41,0.55,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-27.76,-22.84,-24.86,0,24
SIM_001942,Pangong,4250.0,WALL,FLOOR,6.834,1.321,6.167,1.766,2.717,0.083,18.889,36.18,7.0,32.65,9.35,14.38,0.44,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-16.74,-12.75,-14.07,0,24
SIM_001943,Depsang,5330.0,WALL,FLOOR,11.321,0.882,6.321,0.91,1.201,0.028,20.663,54.79,4.27,30.59,4.41,5.81,0.13,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-32.68,-30.42,-31.71,0,24
SIM_001944,Kargil,2676.0,FLOOR,GLAZING,2.068,1.969,11.675,2.253,1.983,0.155,20.103,10.29,9.79,58.08,11.21,9.86,0.77,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-24.27,-16.82,-20.39,0,24
SIM_001945,Leh,3500.0,FLOOR,INFILTRATION,3.455,1.762,16.79,4.879,10.997,0.177,38.06,9.08,4.63,44.11,12.82,28.89,0.47,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-11.84,-5.13,-7.51,0,24
SIM_001946,Dras,3280.0,FLOOR,WALL,2.772,0.947,9.568,0.716,2.76,0.08,16.843,16.46,5.62,56.8,4.25,16.39,0.48,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-28.78,-23.95,-25.83,0,24
SIM_001947,Siachen,5400.0,FLOOR,INFILTRATION,2.522,1.975,25.527,1.472,10.472,0.081,42.05,6.0,4.7,60.71,3.5,24.9,0.19,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-41.29,-34.61,-37.29,0,24
SIM_001948,Daulat Beg Oldie,5065.0,ROOF,FLOOR,0.713,7.889,4.976,0.228,1.592,1.473,16.872,4.23,46.76,29.49,1.35,9.44,8.73,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-40.09,-28.19,-33.17,0,24
SIM_001949,Galwan,4300.0,FLOOR,INFILTRATION,7.392,4.906,16.72,1.593,11.059,0.562,42.232,17.5,11.62,39.59,3.77,26.19,1.33,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-26.59,-18.5,-21.8,0,24
SIM_001950,Hanle,4500.0,FLOOR,INFILTRATION,1.957,2.045,19.915,2.855,5.079,0.134,31.985,6.12,6.39,62.26,8.93,15.88,0.42,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-18.13,-7.68,-11.61,0,24
SIM_001951,Nyoma,4180.0,WALL,FLOOR,7.147,0.877,5.748,0.376,4.681,0.245,19.075,37.47,4.6,30.14,1.97,24.54,1.28,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-16.6,-14.86,-15.74,0,24
SIM_001952,Chushul,4350.0,WALL,FLOOR,14.902,0.737,9.19,0.756,4.273,0.042,29.901,49.84,2.46,30.73,2.53,14.29,0.14,99.99,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-35.46,-32.63,-33.91,0,24
SIM_001953,Rezang La,5000.0,ROOF,FLOOR,1.0,12.065,8.587,0.969,0.52,1.275,24.414,4.09,49.42,35.17,3.97,2.13,5.22,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-31.34,-24.32,-26.59,0,24
SIM_001954,Pangong,4250.0,ROOF,FLOOR,1.566,11.954,7.528,0.505,2.336,1.595,25.483,6.14,46.91,29.54,1.98,9.17,6.26,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-27.61,-19.8,-22.83,0,24
SIM_001955,Depsang,5330.0,FLOOR,INFILTRATION,3.208,2.01,18.932,1.582,5.035,0.092,30.859,10.4,6.51,61.35,5.13,16.32,0.3,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-42.42,-36.52,-38.46,0,24
SIM_001956,Kargil,2676.0,FLOOR,INFILTRATION,4.603,7.297,24.77,1.881,9.018,0.503,48.071,9.57,15.18,51.53,3.91,18.76,1.05,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-14.17,-6.46,-9.2,0,24
SIM_001957,Leh,3500.0,WALL,FLOOR,22.485,2.024,10.259,0.441,2.549,0.167,37.924,59.29,5.34,27.05,1.16,6.72,0.44,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-13.5,-8.11,-10.63,0,24
SIM_001958,Dras,3280.0,FLOOR,INFILTRATION,1.297,0.64,4.377,0.431,2.207,0.085,9.037,14.35,7.08,48.43,4.77,24.42,0.95,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-21.07,-17.1,-18.63,0,24
SIM_001959,Siachen,5400.0,FLOOR,INFILTRATION,1.882,0.852,9.279,0.208,5.172,0.074,17.466,10.77,4.88,53.12,1.19,29.61,0.42,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-29.69,-25.8,-27.68,0,24
SIM_001960,Daulat Beg Oldie,5065.0,ROOF,FLOOR,1.635,7.237,5.644,1.879,0.458,1.142,17.996,9.09,40.22,31.36,10.44,2.55,6.34,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-50.48,-40.28,-43.74,0,24
SIM_001961,Galwan,4300.0,FLOOR,INFILTRATION,2.333,1.657,5.449,0.016,3.727,0.173,13.354,17.47,12.4,40.8,0.12,27.91,1.29,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-27.12,-18.39,-22.77,0,24
SIM_001962,Hanle,4500.0,FLOOR,WALL,4.854,1.093,15.726,0.7,1.142,0.095,23.611,20.56,4.63,66.61,2.97,4.84,0.4,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-27.06,-16.7,-21.44,0,24
SIM_001963,Nyoma,4180.0,FLOOR,WALL,5.931,5.449,31.153,1.595,5.661,0.272,50.06,11.85,10.88,62.23,3.19,11.31,0.54,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-27.16,-20.99,-23.85,0,24
SIM_001964,Chushul,4350.0,FLOOR,WALL,6.021,3.491,18.141,4.176,0.388,0.297,32.513,18.52,10.74,55.8,12.84,1.19,0.91,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-26.86,-19.29,-22.26,0,24
SIM_001965,Rezang La,5000.0,FLOOR,WALL,4.874,2.572,14.89,1.079,4.537,0.198,28.15,17.32,9.14,52.89,3.83,16.12,0.7,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-29.23,-22.72,-25.58,0,24
SIM_001966,Pangong,4250.0,WALL,FLOOR,4.758,0.611,3.373,0.172,2.627,0.229,11.769,40.43,5.19,28.66,1.46,22.32,1.95,100.01,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-19.62,-13.24,-16.23,0,24
SIM_001967,Depsang,5330.0,WALL,FLOOR,5.035,0.648,4.585,0.353,3.392,0.074,14.088,35.74,4.6,32.55,2.5,24.08,0.53,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-32.41,-29.99,-31.18,0,24
SIM_001968,Kargil,2676.0,FLOOR,INFILTRATION,1.892,2.661,20.765,2.05,7.4,0.106,34.873,5.42,7.63,59.54,5.88,21.22,0.3,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-22.81,-18.74,-20.0,0,24
SIM_001969,Leh,3500.0,FLOOR,INFILTRATION,4.483,1.114,14.765,1.302,4.617,0.124,26.405,16.98,4.22,55.91,4.93,17.48,0.47,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-12.85,-5.6,-8.39,0,24
SIM_001970,Dras,3280.0,ROOF,WALL,8.213,9.799,5.311,0.181,5.116,0.268,28.887,28.43,33.92,18.39,0.63,17.71,0.93,100.01,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-29.71,-24.34,-26.66,0,24
SIM_001971,Siachen,5400.0,WALL,FLOOR,16.915,0.834,10.097,0.926,1.348,0.058,30.178,56.05,2.76,33.46,3.07,4.47,0.19,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-42.73,-38.95,-40.38,0,24
SIM_001972,Daulat Beg Oldie,5065.0,ROOF,FLOOR,1.769,5.754,5.126,0.416,4.754,2.302,20.121,8.79,28.6,25.48,2.07,23.63,11.44,100.01,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-35.13,-29.99,-32.24,0,24
SIM_001973,Galwan,4300.0,FLOOR,INFILTRATION,2.088,2.996,19.705,2.385,5.836,0.19,33.2,6.29,9.02,59.35,7.18,17.58,0.57,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-24.84,-19.25,-21.42,0,24
SIM_001974,Hanle,4500.0,FLOOR,INFILTRATION,1.482,0.893,4.538,0.221,3.74,0.015,10.889,13.61,8.2,41.67,2.03,34.35,0.14,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-19.88,-13.48,-16.48,0,24
SIM_001975,Nyoma,4180.0,FLOOR,ROOF,1.412,5.224,5.503,0.046,2.37,0.053,14.608,9.66,35.76,37.67,0.32,16.22,0.36,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-23.48,-11.88,-17.36,0,24
SIM_001976,Chushul,4350.0,FLOOR,INFILTRATION,2.522,0.952,10.321,2.441,4.507,0.059,20.803,12.12,4.58,49.61,11.74,21.67,0.29,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-36.16,-27.49,-31.08,0,24
SIM_001977,Rezang La,5000.0,FLOOR,INFILTRATION,1.787,2.145,9.62,0.425,4.462,0.207,18.646,9.58,11.51,51.59,2.28,23.93,1.11,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-27.81,-23.15,-25.16,0,24
SIM_001978,Pangong,4250.0,WALL,FLOOR,3.05,0.351,1.689,0.013,1.592,0.007,6.703,45.5,5.24,25.2,0.2,23.75,0.11,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-27.01,-22.0,-24.44,0,24
SIM_001979,Depsang,5330.0,FLOOR,INFILTRATION,3.309,1.52,16.629,1.196,7.06,0.162,29.875,11.07,5.09,55.66,4.0,23.63,0.54,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-44.78,-36.91,-39.85,0,24
SIM_001980,Kargil,2676.0,FLOOR,INFILTRATION,1.295,1.83,7.9,0.037,2.128,0.058,13.248,9.77,13.81,59.63,0.28,16.06,0.44,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-13.8,-8.93,-11.37,0,24
SIM_001981,Leh,3500.0,WALL,FLOOR,13.619,0.871,7.451,0.193,1.383,0.161,23.678,57.52,3.68,31.47,0.82,5.84,0.68,100.01,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-12.58,-9.38,-11.02,0,24
SIM_001982,Dras,3280.0,FLOOR,INFILTRATION,1.324,0.304,3.928,0.647,1.475,0.126,7.804,16.96,3.89,50.34,8.29,18.9,1.62,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-22.41,-15.47,-18.37,0,24
SIM_001983,Siachen,5400.0,FLOOR,INFILTRATION,1.034,0.693,9.204,3.059,5.395,0.087,19.472,5.31,3.56,47.27,15.71,27.71,0.45,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-34.09,-26.15,-29.15,0,24
SIM_001984,Daulat Beg Oldie,5065.0,FLOOR,WALL,2.537,1.227,10.749,0.233,0.59,0.074,15.41,16.46,7.96,69.75,1.51,3.83,0.48,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-40.46,-37.24,-39.05,0,24
SIM_001985,Galwan,4300.0,FLOOR,INFILTRATION,1.711,2.099,8.198,1.646,4.681,0.107,18.441,9.28,11.38,44.45,8.92,25.38,0.58,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-25.83,-16.31,-20.29,0,24
SIM_001986,Hanle,4500.0,FLOOR,INFILTRATION,1.893,3.751,15.76,0.437,5.318,0.237,27.396,6.91,13.69,57.53,1.6,19.41,0.87,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-26.17,-17.33,-21.5,0,24
SIM_001987,Nyoma,4180.0,WALL,FLOOR,7.029,0.798,5.958,0.198,5.18,0.041,19.203,36.6,4.16,31.03,1.03,26.97,0.21,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-31.4,-25.59,-28.55,0,24
SIM_001988,Chushul,4350.0,FLOOR,ROOF,1.17,1.967,6.973,0.317,0.821,0.271,11.519,10.16,17.08,60.53,2.75,7.13,2.36,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-23.72,-19.4,-21.48,0,24
SIM_001989,Rezang La,5000.0,WALL,FLOOR,7.532,0.384,3.424,0.515,3.24,0.044,15.14,49.75,2.54,22.62,3.4,21.4,0.29,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-28.7,-26.16,-27.03,0,24
SIM_001990,Pangong,4250.0,ROOF,FLOOR,1.494,5.833,4.155,0.551,0.426,2.37,14.829,10.07,39.34,28.02,3.72,2.87,15.98,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-20.23,-14.01,-16.29,0,24
SIM_001991,Depsang,5330.0,FLOOR,WALL,3.59,1.65,11.674,1.8,2.925,0.221,21.859,16.42,7.55,53.41,8.23,13.38,1.01,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-30.98,-27.14,-28.96,0,24
SIM_001992,Kargil,2676.0,FLOOR,INFILTRATION,2.108,2.898,17.796,0.45,5.761,0.276,29.289,7.2,9.9,60.76,1.54,19.67,0.94,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-23.19,-19.03,-20.96,0,24
SIM_001993,Leh,3500.0,FLOOR,INFILTRATION,4.443,5.301,17.194,0.613,7.611,0.6,35.76,12.42,14.82,48.08,1.71,21.28,1.68,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-8.98,-4.34,-6.57,0,24
SIM_001994,Dras,3280.0,FLOOR,INFILTRATION,2.007,0.615,10.536,1.145,5.028,0.094,19.425,10.33,3.17,54.24,5.9,25.88,0.48,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-28.46,-19.37,-22.94,0,24
SIM_001995,Siachen,5400.0,FLOOR,INFILTRATION,2.903,0.727,11.833,0.626,7.191,0.098,23.378,12.42,3.11,50.62,2.68,30.76,0.42,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-43.09,-38.55,-40.42,0,24
SIM_001996,Daulat Beg Oldie,5065.0,FLOOR,INFILTRATION,1.737,2.373,13.038,3.608,9.622,0.34,30.718,5.66,7.73,42.44,11.74,31.32,1.11,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-32.77,-26.07,-28.35,0,24
SIM_001997,Galwan,4300.0,FLOOR,INFILTRATION,1.9,0.645,3.435,0.386,2.289,0.167,8.822,21.53,7.31,38.93,4.38,25.95,1.89,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-26.44,-22.7,-24.33,0,24
SIM_001998,Hanle,4500.0,FLOOR,INFILTRATION,1.256,1.8,5.527,0.038,2.731,0.214,11.567,10.86,15.56,47.78,0.33,23.61,1.85,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-19.38,-11.57,-15.56,0,24
SIM_001999,Nyoma,4180.0,FLOOR,INFILTRATION,3.128,1.078,9.395,2.234,4.029,0.016,19.88,15.73,5.42,47.26,11.24,20.27,0.08,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-20.4,-13.45,-16.57,0,24
SIM_002000,Chushul,4350.0,ROOF,INFILTRATION,3.376,3.679,2.764,0.151,3.5,0.502,13.973,24.16,26.33,19.78,1.08,25.05,3.59,99.99,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-39.65,-33.91,-36.61,0,24
SIM_002001,Rezang La,5000.0,INFILTRATION,FLOOR,3.635,2.458,3.966,0.095,4.063,0.257,14.473,25.11,16.98,27.4,0.66,28.07,1.77,99.99,Perimeter weatherstripping and door draft seals,High air exchange rate is flushing interior thermal energy.,-28.45,-25.23,-26.82,0,24
SIM_002002,Pangong,4250.0,FLOOR,INFILTRATION,2.255,1.87,11.332,1.659,2.403,0.122,19.641,11.48,9.52,57.7,8.45,12.23,0.62,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-22.28,-18.82,-19.83,0,24
SIM_002003,Depsang,5330.0,WALL,FLOOR,14.267,1.23,9.043,0.128,4.114,0.146,28.929,49.32,4.25,31.26,0.44,14.22,0.51,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-46.27,-38.57,-42.25,0,24
SIM_002004,Kargil,2676.0,FLOOR,INFILTRATION,4.909,1.798,9.518,2.744,5.031,0.2,24.199,20.28,7.43,39.33,11.34,20.79,0.83,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-11.71,-7.88,-9.19,0,24
SIM_002005,Leh,3500.0,FLOOR,INFILTRATION,0.665,0.566,4.692,0.304,1.649,0.013,7.889,8.43,7.18,59.48,3.85,20.9,0.16,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-14.73,-11.04,-12.38,0,24
SIM_002006,Dras,3280.0,FLOOR,GLAZING,2.418,1.567,19.486,5.069,2.095,0.052,30.688,7.88,5.11,63.5,16.52,6.83,0.17,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-17.97,-6.72,-11.03,0,24
SIM_002007,Siachen,5400.0,ROOF,WALL,7.633,9.827,5.235,0.049,3.064,0.057,25.865,29.51,37.99,20.24,0.19,11.85,0.22,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-36.2,-28.83,-32.33,0,24
SIM_002008,Daulat Beg Oldie,5065.0,FLOOR,INFILTRATION,1.632,1.884,5.77,0.546,3.098,0.191,13.121,12.44,14.36,43.98,4.16,23.61,1.45,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-47.0,-41.95,-43.69,0,24
SIM_002009,Galwan,4300.0,FLOOR,INFILTRATION,3.808,1.554,11.832,0.39,5.849,0.107,23.538,16.18,6.6,50.27,1.66,24.85,0.45,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-23.7,-17.21,-20.35,0,24
SIM_002010,Hanle,4500.0,FLOOR,INFILTRATION,2.689,1.206,12.26,2.245,5.343,0.094,23.837,11.28,5.06,51.43,9.42,22.41,0.39,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-29.81,-17.11,-21.79,0,24
SIM_002011,Nyoma,4180.0,FLOOR,ROOF,2.054,9.287,9.622,0.112,3.135,0.263,24.473,8.39,37.95,39.32,0.46,12.81,1.07,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-32.9,-24.4,-27.94,0,24
SIM_002012,Chushul,4350.0,WALL,FLOOR,9.346,0.892,5.105,0.374,1.447,0.086,17.25,54.18,5.17,29.59,2.17,8.39,0.5,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-23.81,-22.4,-23.24,0,24
SIM_002013,Rezang La,5000.0,FLOOR,GLAZING,1.934,1.6,7.504,2.332,0.346,0.203,13.919,13.9,11.49,53.91,16.76,2.49,1.46,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-31.42,-26.91,-28.69,0,24
SIM_002014,Pangong,4250.0,ROOF,FLOOR,1.553,22.43,13.833,0.688,5.463,3.334,47.3,3.28,47.42,29.24,1.46,11.55,7.05,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-20.26,-9.4,-13.84,0,24
SIM_002015,Depsang,5330.0,WALL,FLOOR,13.207,1.806,11.309,0.373,1.191,0.047,27.934,47.28,6.47,40.48,1.34,4.27,0.17,100.01,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-32.78,-29.11,-30.98,0,24
SIM_002016,Kargil,2676.0,FLOOR,INFILTRATION,0.466,1.964,4.528,0.02,4.503,0.286,11.767,3.96,16.69,38.48,0.17,38.27,2.43,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-26.77,-23.02,-24.81,0,24
SIM_002017,Leh,3500.0,WALL,FLOOR,11.515,0.924,6.576,0.136,5.634,0.112,24.897,46.25,3.71,26.41,0.55,22.63,0.45,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-14.13,-6.23,-9.92,0,24
SIM_002018,Dras,3280.0,ROOF,FLOOR,0.802,9.63,8.158,0.419,2.378,1.709,23.098,3.47,41.69,35.32,1.82,10.3,7.4,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-34.37,-21.6,-26.79,0,24
SIM_002019,Siachen,5400.0,ROOF,FLOOR,0.248,1.844,1.843,0.035,0.51,0.179,4.66,5.33,39.58,39.54,0.76,10.94,3.85,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-44.48,-42.34,-43.44,0,24
SIM_002020,Daulat Beg Oldie,5065.0,ROOF,FLOOR,2.276,14.86,10.045,0.673,3.266,3.372,34.491,6.6,43.08,29.12,1.95,9.47,9.78,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-34.74,-29.14,-31.41,0,24
SIM_002021,Galwan,4300.0,WALL,FLOOR,13.241,2.104,8.522,1.519,6.241,0.174,31.801,41.64,6.61,26.8,4.78,19.62,0.55,100.0,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-25.89,-21.57,-23.46,0,24
SIM_002022,Hanle,4500.0,ROOF,FLOOR,1.279,5.517,5.089,0.997,4.151,1.322,18.355,6.97,30.06,27.73,5.43,22.61,7.2,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-20.46,-10.46,-14.54,0,24
SIM_002023,Nyoma,4180.0,FLOOR,INFILTRATION,1.209,0.352,6.46,0.91,1.662,0.089,10.682,11.32,3.29,60.48,8.52,15.55,0.84,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-22.08,-12.11,-16.63,0,24
SIM_002024,Chushul,4350.0,FLOOR,INFILTRATION,2.495,0.75,13.572,1.639,4.935,0.066,23.457,10.64,3.2,57.86,6.99,21.04,0.28,100.01,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-39.53,-28.15,-32.97,0,24
SIM_002025,Rezang La,5000.0,WALL,FLOOR,11.104,0.992,6.856,1.076,6.656,0.181,26.865,41.33,3.69,25.52,4.0,24.78,0.67,99.99,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-26.35,-23.65,-24.87,0,24
SIM_002026,Pangong,4250.0,FLOOR,INFILTRATION,3.992,1.649,14.233,1.361,9.875,0.222,31.333,12.74,5.26,45.42,4.34,31.52,0.71,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-26.01,-18.22,-21.22,0,24
SIM_002027,Depsang,5330.0,ROOF,FLOOR,4.934,19.49,17.029,1.65,5.478,1.862,50.443,9.78,38.64,33.76,3.27,10.86,3.69,100.0,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-47.48,-39.89,-42.47,0,24
SIM_002028,Kargil,2676.0,FLOOR,INFILTRATION,9.068,2.085,34.1,1.543,13.793,0.089,60.679,14.94,3.44,56.2,2.54,22.73,0.15,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-10.03,-4.78,-6.52,0,24
SIM_002029,Leh,3500.0,FLOOR,INFILTRATION,2.034,2.905,20.183,1.305,14.535,0.267,41.23,4.93,7.05,48.95,3.16,35.25,0.65,99.99,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-15.31,-6.83,-10.34,0,24
SIM_002030,Dras,3280.0,ROOF,FLOOR,2.822,16.565,11.088,1.493,2.903,2.914,37.785,7.47,43.84,29.34,3.95,7.68,7.71,99.99,Add 100mm exterior roof insulation,Roof conduction loss dominates envelope heat transfer.,-18.32,-14.21,-16.17,0,24
SIM_002031,Siachen,5400.0,WALL,FLOOR,7.116,1.689,6.487,0.432,0.221,0.003,15.947,44.62,10.59,40.68,2.71,1.39,0.02,100.01,Add 75mm exterior insulation (EPS/rockwool),Wall conduction accounts for highest percentage of heat loss.,-33.15,-29.05,-31.11,0,24
SIM_002032,Daulat Beg Oldie,5065.0,FLOOR,WALL,2.44,1.909,9.826,0.641,1.109,0.128,16.052,15.2,11.89,61.21,3.99,6.91,0.8,100.0,Install sub-base perimeter slab insulation,Ground conduction is primary heat drain.,-46.2,-38.46,-41.93,0,24
